0.000000000000000000e+00,5.910360775926468335e+01,1.188178160266867422e+02,1.785338135202898115e+02,-1.211378632631844567e+02,-6.080609951848771999e+01,1.395561888418633822e-01,6.109012107077234077e+01,1.226559349099673426e+02,-1.757721124791499108e+02,-1.135838263188944950e+02,-5.138848145925650357e+01,1.142393029432376750e+01,7.424392310536117634e+01,1.376812670493072801e+02,-1.588737919561612557e+02,-9.481178548842507325e+01,-3.074280627820029110e+01,3.394223453347403563e+01,9.863281946281050239e+01,1.639375627742904840e+02,-1.307545825046957191e+02,-6.483559196892777265e+01,1.082831259390322654e+00,6.760798276368113591e+01,1.341273510692642219e+02,-1.587526634684286648e+02,-9.164556226206768486e+01,-2.394603792323529845e+01,4.373120335153808469e+01,1.119901431223902790e+02,-1.797853813018234348e+02,-1.109929854729131051e+02,-4.225058000230691846e+01,2.704231051584034518e+01,9.626569501944969431e+01,1.660177869849457295e+02,-1.243238576811094873e+02,-5.416367853141993294e+01,1.587301947858934348e+01,8.637872171794556664e+01,1.567248294563759714e+02,-1.324996864725626722e+02,-6.192715916968737844e+01,9.027432536833480015e+00,7.972759943038968800e+01,1.507540139496529719e+02,-1.385343349193776135e+02,-6.756144363098988492e+01,3.026893841728218515e+00,7.380182465700812600e+01,1.441126736703128302e+02,-1.454742610724748033e+02,-7.561440680276487569e+01,-6.071675646051987840e+00
2.623440237318099122e+01,8.515458910914661317e+01,1.446796614953469202e+02,-1.557987169895053512e+02,-9.567076931959431363e+01,-3.554491306349943613e+01,2.518853649345244605e+01,8.592105683492344781e+01,1.472622135742231251e+02,-1.513966507346280252e+02,-8.944612308308519744e+01,-2.749503323160025303e+01,3.506583756521490614e+01,9.762744087394563053e+01,1.607987496551126299e+02,-1.360295603844187724e+02,-7.224882546331821231e+01,-8.468715921344470487e+00,5.591904523515234615e+01,1.203043559156585758e+02,-1.747049881932416611e+02,-1.097196250323561770e+02,-4.413235471079671868e+01,2.144552325213347999e+01,8.762047509590793481e+01,1.537803888200812423e+02,-1.394691678793381868e+02,-7.274129931964912998e+01,-5.431532078984694145e+00,6.184582465338775847e+01,1.296939197616836736e+02,-1.625030095963470274e+02,-9.414340707109563766e+01,-2.584477691533959387e+01,4.299253682829722578e+01,1.117489604648487784e+02,-1.789780983845870992e+02,-1.098106500360444073e+02,-4.015392043440913739e+01,2.936724199371938582e+01,9.934456249581815257e+01,1.691499288817738602e+02,-1.206284141779204049e+02,-5.039123314751181937e+01,2.125941480801638050e+01,9.268385001113229293e+01,1.644619422692044282e+02,-1.240470923305373674e+02,-5.226847729671136733e+01,1.915175146640835280e+01,9.078300186840010610e+01,1.619738043637482008e+02,-1.267118704652571637e+02,-5.593086186395554193e+01,1.471365991881022950e+01
5.378755523205285272e+01,1.125268954259996121e+02,1.718652212624433844e+02,-1.288050330027815278e+02,-6.887515864158039847e+01,-8.952810791287470593e+00,5.157061839633472289e+01,1.120873600439610129e+02,1.732058938831094395e+02,-1.256816931299919418e+02,-6.396708332366132055e+01,-2.258371724518202672e+00,6.005255520133596292e+01,1.223573736829280847e+02,-1.747360587865275079e+02,-1.118363522623282762e+02,-4.833596900437446919e+01,1.515612418607243939e+01,7.924706746568260485e+01,1.433274514251650658e+02,-1.519960759630399991e+02,-8.733347080621274472e+01,-2.207869168764842982e+01,4.315763310273460718e+01,1.089808009616464091e+02,1.747793610776198818e+02,-1.188422973011135753e+02,-5.249662634883543433e+01,1.441966056371988181e+01,8.129289890923324435e+01,1.487250443474397343e+02,-1.438990264740647547e+02,-7.597895410434004759e+01,-8.131605214463085929e+00,6.024147941257472638e+01,1.285213662230399336e+02,-1.626957285706299388e+02,-9.403116663106396800e+01,-2.489135317304818784e+01,4.409952827893248184e+01,1.135320445797323288e+02,-1.772212255025559386e+02,-1.075731638791339009e+02,-3.815484990245601438e+01,3.284212344109516835e+01,1.050011285815456148e+02,1.775443931142891643e+02,-1.101681664421122093e+02,-3.756315314759456214e+01,3.471357904666047745e+01,1.072294837965571617e+02,1.793326447880171486e+02,-1.084156001511238543e+02,-3.667325875494797316e+01,3.479160232850050960e+01
8.135168833310329717e+01,1.399038694784194092e+02,-1.609511671074130561e+02,-1.018199030492697119e+02,-4.209501683197942867e+01,1.761691234682979612e+01,7.792309676335415247e+01,1.382168349459564922e+02,-1.608947976485803792e+02,-1.000186555216577773e+02,-3.854783429012483253e+01,2.291062041003655736e+01,8.496339954978675735e+01,1.470032193700712639e+02,-1.503634946599904652e+02,-8.774432210152215816e+01,-2.453316678252525307e+01,3.866202545501349164e+01,1.024469437149055722e+02,1.662131901598834247e+02,-1.294340475257809828e+02,-6.510372289840901772e+01,-1.912635652523204111e-01,6.469369636489119557e+01,1.301549773521749387e+02,-1.644178845861807474e+02,-9.842198381514066341e+01,-3.246879155173544262e+01,3.404349029814959948e+01,1.005021743521895417e+02,1.675077252095707081e+02,-1.255540043806244910e+02,-5.808414537595859173e+01,9.301414234431485184e+00,7.719964802024738049e+01,1.449926083233662553e+02,-1.467249643343448042e+02,-7.857343271175031418e+01,-9.960661330302215788e+00,5.849018528666697847e+01,1.273682388458928614e+02,-1.639528743105862532e+02,-9.488743790221738550e+01,-2.583440324919936160e+01,4.460173309650370754e+01,1.168352717930340248e+02,-1.698648114581237678e+02,-9.678835420863359218e+01,-2.336357802465425948e+01,4.976423078569393965e+01,1.231603141691442858e+02,-1.638273303096283939e+02,-9.064028708970364789e+01,-1.793741106658958984e+01,5.467409169704245642e+01
1.102449356813104941e+02,1.686126343224653112e+02,-1.324332853832940771e+02,-7.349789706556514091e+01,-1.397560324343781168e+01,4.552841545786994004e+01,1.056196375652183690e+02,1.656927501668217246e+02,-1.336469153443841833e+02,-7.300483552986315772e+01,-1.177586099783444951e+01,4.943432931983853251e+01,1.112306598597879344e+02,1.730072017203490873e+02,-1.246313983081765286e+02,-6.229137736262594416e+01,6.315693413383314248e-01,6.353082541868388944e+01,1.270102753821348216e+02,-1.695371625597133516e+02,-1.055081188969759012e+02,-4.151024485198180969e+01,2.305920000631142486e+01,8.759187010442509802e+01,1.526897402075162802e+02,-1.422563787085202023e+02,-7.664544001575137600e+01,-1.108765289323791770e+01,5.501690936515394270e+01,1.210568097468159010e+02,-1.723693692924215668e+02,-1.058745342452829021e+02,-3.886170641521098190e+01,2.805446047622843508e+01,9.546904521838541768e+01,1.627653324314671011e+02,-1.294638312498665016e+02,-6.183757204265636886e+01,6.234359819013215009e+00,7.413004903366307019e+01,1.424367594281699780e+02,-1.494706097505638525e+02,-8.100817982621482827e+01,-1.280463357278664382e+01,5.694528632777301169e+01,1.279436411257751161e+02,-1.579889155180125044e+02,-8.410861135169295721e+01,-9.845414533094430709e+00,6.415646103401168432e+01,1.384598546757789279e+02,-1.475868974345499112e+02,-7.342859105749508331e+01,2.753799010190360885e-01,7.375314383504152715e+01
1.391588710728309763e+02,-1.626641171411937137e+02,-1.039074392535800087e+02,-4.517442005262597604e+01,1.413846739364122840e+01,7.342778201488448531e+01,1.332969222495715940e+02,-1.668576950521787694e+02,-1.064328286315325016e+02,-4.603223558421562700e+01,1.494713280485579432e+01,7.590130628661314915e+01,1.374330976061631873e+02,-1.610617246908543905e+02,-9.898063694739677487e+01,-3.692819048286764883e+01,2.569778455812507900e+01,8.829234567365384123e+01,1.514572304072356985e+02,-1.454129812566145006e+02,-8.171707890515115480e+01,-1.806106407916062651e+01,4.615563255791937536e+01,1.103263032876729426e+02,1.750507402106071879e+02,-1.202786190577140957e+02,-5.506292130162595555e+01,1.008924078878619213e+01,7.577559110065917025e+01,1.413863006143592429e+02,-1.524822584301713846e+02,-8.644139061849948291e+01,-1.989633200717200623e+01,4.653986286577585929e+01,1.134600574208232757e+02,-1.797508627210063707e+02,-1.125022616861968743e+02,-4.541165690233945185e+01,2.210900202867778575e+01,8.943942404944372981e+01,1.571646936227323579e+02,-1.353386406915514613e+02,-6.748884890693241800e+01,3.181143584860721130e-01,6.947385564666295465e+01,1.403957779841128684e+02,-1.466994144573182837e+02,-7.202550522942277667e+01,3.067014833253635775e+00,7.793547966145237638e+01,1.531401032255417078e+02,-1.319699913085176490e+02,-5.684307251003890116e+01,1.786132361737311669e+01,9.253255441761331213e+01
1.694109330000979128e+02,-1.325999512743458695e+02,-7.403809319415667289e+01,-1.550471784657129604e+01,4.360126729311501492e+01,1.026785102985243014e+02,1.623279642739937572e+02,-1.380518760939400522e+02,-7.786022657929774482e+01,-1.769877854119282290e+01,4.303304719264551892e+01,1.037333331816544870e+02,1.650024092752705940e+02,-1.337619169548053435e+02,-7.195961896187817786e+01,-1.019322368614596996e+01,5.213692654176970365e+01,1.144278981020382417e+02,1.772789004458130080e+02,-1.199134938579020258e+02,-5.655061915270165684e+01,6.763498607845551902e+00,7.062686671614957845e+01,1.344347355168141291e+02,-1.612156826268723933e+02,-9.693000981511859493e+01,-3.211199033267764236e+01,3.263170578938736810e+01,9.789618759731898479e+01,1.630735318494839419e+02,-1.312425202698937881e+02,-6.566138287381990324e+01,4.090628138198041941e-01,6.635764014057397731e+01,1.327745566798417087e+02,-1.609534323943906600e+02,-9.423835253851629545e+01,-2.769585368952753512e+01,3.925945522215295114e+01,1.060091574143113320e+02,1.731356903867333870e+02,-1.199825042031486930e+02,-5.276631710193447589e+01,1.415918282051655197e+01,8.259457118422565713e+01,1.522456287782200093e+02,-1.350715472139983433e+02,-6.074600326042649812e+01,1.519151925060017660e+01,9.094700879873811061e+01,1.670779101576357277e+02,-1.170653416105372173e+02,-4.093473461624960663e+01,3.481045022616381601e+01,1.103954406318396622e+02
-1.603080396994726300e+02,-1.025129040568057945e+02,-4.415227498160205499e+01,1.417508927573447863e+01,7.306747402038061523e+01,1.319259837175546295e+02,-1.686512465276798025e+02,-1.092632767581049507e+02,-4.931215221495246936e+01,1.060286919353280588e+01,7.107952499710552274e+01,1.315183186731715637e+02,-1.674832744621294296e+02,-1.065250391658894813e+02,-4.500981702295450759e+01,1.646225875554531015e+01,7.848796343262756636e+01,1.404667425255173612e+02,-1.570050918097186354e+02,-9.452860302615786736e+01,-3.150803815896692228e+01,3.145492522327141316e+01,9.495536598197520561e+01,1.583908670212118750e+02,-1.376443035659727627e+02,-7.375345108719805864e+01,-9.343279690167635820e+00,5.498184208777236393e+01,1.198140485648458053e+02,-1.754522962751844943e+02,-1.102264394588267180e+02,-4.511552035280772088e+01,2.046958038329151108e+01,8.591995115929864824e+01,1.518227922968245025e+02,-1.424328815449956380e+02,-7.626210599331602680e+01,-1.027827128956225700e+01,5.610100733176758325e+01,1.222595808925441503e+02,-1.712231064147266864e+02,-1.049663265352583608e+02,-3.839393856414048400e+01,2.810234918257827275e+01,9.590863854354024909e+01,1.654466828283110829e+02,-1.230721928400240301e+02,-4.985727234567067967e+01,2.659694873956803818e+01,1.032288402000304615e+02,-1.797227145817413714e+02,-1.029054056369651420e+02,-2.577514259578465783e+01,5.100955111995140356e+01,1.278358710854149081e+02
-1.286813826414349364e+02,-7.107730991616654137e+01,-1.291521030038527407e+01,4.520900106516898376e+01,1.038904130352014477e+02,1.625329614472823607e+02,-1.382684272362791944e+02,-7.910999435079965281e+01,-1.939700693550874533e+01,4.027408214549729593e+01,1.004977744350770479e+02,1.606773637232278702e+02,-1.385929259513847285e+02,-7.791010489818638973e+01,-1.668028243264604527e+01,4.449916562844545354e+01,1.062217291545433113e+02,1.678895927784286073e+02,-1.299042356342177982e+02,-6.775809993295123945e+01,-5.079571561559903081e+00,5.753237080703169681e+01,1.206694603538689989e+02,-1.762680429201479342e+02,-1.126892388781568002e+02,-4.919477841780769722e+01,1.480524334386792340e+01,7.870908904709742160e+01,1.431054787223713447e+02,-1.526086157094314046e+02,-8.784587852528913743e+01,-2.321086359849185499e+01,4.188208952557412346e+01,1.068266342675127305e+02,1.722064931401990293e+02,-1.225867710716373296e+02,-5.697168609364445047e+01,8.440894910189264522e+00,7.422985754374278144e+01,1.397815876770899592e+02,-1.543279660929659940e+02,-8.871553042364780595e+01,-2.280844149389278996e+01,4.277312356211860589e+01,1.098233738648177251e+02,1.780530821918906383e+02,-1.107278966661096291e+02,-3.790346665535853532e+01,3.709400936607637789e+01,1.146189031592696210e+02,-1.673933888679726465e+02,-8.958802565405372320e+01,-1.142500510594892837e+01,6.643842955853726551e+01,1.442263278015126957e+02
-9.701906974618340485e+01,-3.961201160439735958e+01,1.834527320511864090e+01,7.626010413312381786e+01,1.347239765170572525e+02,-1.668559508572735979e+02,-1.078883571113211985e+02,-4.896627313579416807e+01,1.050141549184848699e+01,6.992145293344005097e+01,1.298847082978842025e+02,-1.702023419837582594e+02,-1.097491211918697900e+02,-4.934947238989924756e+01,1.158683187446725604e+01,7.246556659319689686e+01,1.338765414389086743e+02,-1.647749256389995764e+02,-1.028995249875522120e+02,-4.109248567075350422e+01,2.123490362287283162e+01,8.348675949399050467e+01,1.462510779161519849e+02,-1.510688062109605596e+02,-8.788575069474227064e+01,-2.479735256932457688e+01,3.878251384938546664e+01,1.022551436886758864e+02,1.662054564008266766e+02,-1.299665648445288184e+02,-6.567742582697023579e+01,-1.528689575120455224e+00,6.306146322429388817e+01,1.274896582525894502e+02,-1.676642403076386358e+02,-1.030057128067974048e+02,-3.795715843999344230e+01,2.687351614839507974e+01,9.206131816100491960e+01,1.569955771797268937e+02,-1.377516344736545477e+02,-7.279409176700315243e+01,-7.562992294537034255e+00,5.755550339482727651e+01,1.239402295398227665e+02,-1.679814188755869395e+02,-9.800526434305153600e+01,-2.633479982430726807e+01,4.852851322502682052e+01,1.251468453671444223e+02,-1.559390443062376050e+02,-7.715537417654833519e+01,2.033671683102244998e+00,8.097278242143821103e+01,1.600492520014331035e+02
