1.624918315584452655e-01,1.743779409061719221e+01,3.241791146486817610e+01,4.759957236947122539e+01,6.053368091049267719e+01,7.348251942108315404e+01,8.438571142305949024e+01,9.538479080453173253e+01,1.043257929188173705e+02,1.132604683488183070e+02,1.201477655174566337e+02,1.270335148096682190e+02,1.318752735358386019e+02,1.367154743914576329e+02,1.395095750694366927e+02,1.423011109757266297e+02,1.430440658826121876e+02,1.437868491844484709e+02,1.424795375671224633e+02,1.411716848705744951e+02,1.378140236897490354e+02,1.344550021575003598e+02,1.290451517892127242e+02,1.236357604875825729e+02,1.161681055193427881e+02,1.087128500374979723e+02,9.920437625672153104e+01,8.969888205889093058e+01,7.816286092911018102e+01,6.666293284083475612e+01,5.303978229536391353e+01,3.963391164105498632e+01,2.398879235390225162e+01,8.042504850037076380e+00,-1.000279255412554669e+01,-2.778720566992772945e+01,-4.785479003797512121e+01,-6.734048509063858035e+01,-8.927006371061497703e+01,-1.110928310389350742e+02,-1.350405421935963091e+02,-1.589976999099560544e+02,-1.467172222670284611e+02,1.489415037200480185e+02,1.208456899948399439e+02,9.275682377495550668e+01,6.256740682964404954e+01,3.256051490596297526e+01,2.602248319388040798e-01,-3.258886010446555304e+01,-6.657790796547178047e+01,-1.009254678904093083e+02,-1.373279655859415129e+02,-1.737758113578601069e+02,1.476893120997938809e+02
1.631483298651640723e+01,3.358511949966076315e+01,4.878109454367361053e+01,6.369959297167061152e+01,7.680895135921490180e+01,8.988497090966532710e+01,1.009154286190949961e+02,1.119729872352543794e+02,1.209802443795786218e+02,1.299955764536518927e+02,1.369533277780105323e+02,1.439127579175391531e+02,1.488212928974962779e+02,1.537328430509857355e+02,1.565919372841225368e+02,1.594524047014804751e+02,1.602611566479050111e+02,1.610709722368614507e+02,1.598284434652151731e+02,1.585869794002665571e+02,1.552926372322996542e+02,1.519990506689077847e+02,1.466524637543688812e+02,1.413042742598397581e+02,1.339037996423485595e+02,1.265043309165721581e+02,1.170524830918598553e+02,1.075917310046007174e+02,9.609611404124606793e+01,8.456827034857985836e+01,7.107230665712563678e+01,5.761691405535122357e+01,4.200937131704487371e+01,2.648623069294944443e+01,8.619821085348117862e+00,-9.344858587164035058e+00,-2.925822173646358948e+01,-4.921102600016102713e+01,-7.084343177018473625e+01,-9.248425323872989168e+01,-1.163554620443828185e+02,-1.402623465205342086e+02,-1.662283482555814089e+02,1.677905074361372328e+02,1.397467110026117041e+02,1.116954145249028585e+02,8.161911924756799408e+01,5.168466245834440542e+01,1.961320842394815145e+01,-1.318576445377813222e+01,-4.767048925036321805e+01,-8.161856111655542634e+01,-1.180050119782847133e+02,-1.544001295555265756e+02,1.671200165367915815e+02
2.905858777805471860e+01,4.640249026062851101e+01,6.153258088616894383e+01,7.672274725191233813e+01,8.986853863569660916e+01,1.030164073109630039e+02,1.141401849906386303e+02,1.252747434271632017e+02,1.343522397841054214e+02,1.434269304869295638e+02,1.504539438367298203e+02,1.574811768885557797e+02,1.624551876683993328e+02,1.674320978646611309e+02,1.688139814639452538e+02,1.438575279979025368e+02,3.307509140799962211e+01,-1.484115159569539912e+02,1.098346306365177298e+02,1.564589155647978487e+02,1.694315214971986734e+02,1.661989505981952959e+02,1.609114012137105476e+02,1.556243387970259278e+02,1.482828527805025374e+02,1.409417411511289515e+02,1.315414748926202435e+02,1.221477131182464007e+02,1.106940939502519825e+02,9.924819815953117086e+01,8.575475471138175010e+01,7.230232312800295347e+01,5.679147941440059810e+01,4.132608254008417248e+01,2.383287066247408603e+01,5.956084403193323773e+00,-1.415552084946711808e+01,-3.412204105739946414e+01,-5.559125073638481496e+01,-7.737433388955167857e+01,-1.011163497404031375e+02,-1.249428926013176238e+02,-1.508532974019852588e+02,-1.767802091089731107e+02,1.552248526854891395e+02,1.272226809138137753e+02,9.715946772811078347e+01,6.719529162125161292e+01,3.527690411683377647e+01,2.923093800850727675e+00,-3.190674862330608264e+01,-6.591386995447828667e+01,-1.021519049229457181e+02,-1.384799572389189848e+02,-1.769138821412546463e+02
4.194432490167555017e+01,5.927021295525778299e+01,7.438599563306745210e+01,8.966722319128854224e+01,1.028737030826668075e+02,1.161066740253297951e+02,1.272950673625902311e+02,1.384778698113906898e+02,1.476090854256173941e+02,1.567426168832035103e+02,1.638220069414738589e+02,1.674180854170591886e+02,-1.649694073703837489e+02,-1.780621452403097749e+02,-1.760615790906952327e+02,-1.730832230456053082e+02,-1.721602860833406510e+02,-1.712347454550365455e+02,-1.723647520659860106e+02,-1.734925217548915271e+02,-1.766763771886607515e+02,-1.774148366573552948e+02,-1.437436995343612693e+02,1.696661999710323414e+02,1.623721594254569709e+02,1.550785917026143750e+02,1.457286557205573843e+02,1.363794800302352712e+02,1.249737803823100677e+02,1.135665477519132622e+02,1.000992665910496555e+02,8.665992820592781243e+01,7.117736241969474520e+01,5.565464738420040902e+01,3.838003619656127796e+01,2.078513966659945211e+01,8.645297094013589811e-01,-1.920019990198897730e+01,-4.095222779126060431e+01,-6.276442612518964381e+01,-8.630915412823661370e+01,-1.100824613552019144e+02,-1.359415872557718785e+02,-1.618224490668098099e+02,1.690899100980511207e+02,1.422619262236927398e+02,1.122264870883445411e+02,8.224110725459226501e+01,5.037645913089116334e+01,1.827338998372618661e+01,-1.649655362278064530e+01,-5.092653759978028205e+01,-8.681866663097420656e+01,-1.231172106212963087e+02,-1.615001760547526715e+02
5.149917159637850972e+01,6.869128621344229657e+01,8.398449758045154567e+01,9.934046721772156729e+01,1.126156348931146880e+02,1.259065683302090832e+02,1.371405358776489436e+02,1.483767890293258347e+02,1.575599293260368370e+02,1.667461990598423256e+02,1.061999902541436569e+02,-1.780946759319425610e+02,-1.739125474768954120e+02,-1.688316865810807315e+02,-1.658076258074158318e+02,-1.627800080525417172e+02,-1.618092020914225486e+02,-1.608344518202103473e+02,-1.619172698657810940e+02,-1.629973789577461503e+02,-1.661345411364779068e+02,-1.692691450498050756e+02,-1.744617071015224212e+02,-1.775932149152667421e+02,1.488641531743682265e+02,1.658508936304492636e+02,1.565445600915309399e+02,1.472396626457628770e+02,1.358745293048030192e+02,1.245121506127961624e+02,1.110922438162849915e+02,9.765552973400190240e+01,8.222316774542241546e+01,6.682145698148359259e+01,4.944095440706446709e+01,3.167971776824566277e+01,1.200911176424004090e+01,-7.725909921102195987e+00,-2.964142829301744797e+01,-5.149639252736250938e+01,-7.486457708048294535e+01,-9.864882632500805926e+01,-1.244545597172095341e+02,-1.502944334118304255e+02,-1.782072818474853761e+02,1.538676526662727611e+02,1.238756795218106959e+02,9.389011612151408315e+01,6.187160343775674676e+01,2.977881143162697342e+01,-4.422744526898845230e+00,-3.903051812532284970e+01,-7.493789192083553985e+01,-1.112054401929217278e+02,-1.495621996604291155e+02
6.089747699136748338e+01,7.825445204392924836e+01,9.359447667495341250e+01,1.089675705691956296e+02,1.222890131778399621e+02,1.356182048687469717e+02,1.468932146366765892e+02,1.581735833025325633e+02,1.673953230678096418e+02,-1.698362411317573617e+02,-1.762095782509129833e+02,-1.690367513132034389e+02,-1.639218796503216709e+02,-1.588027613533890303e+02,-1.557412036384894236e+02,-1.526761891721708935e+02,-1.516680984165068367e+02,-1.506550783401661135e+02,-1.517026362221927229e+02,-1.527457795015286877e+02,-1.558477229852874757e+02,-1.589454518159846259e+02,-1.641026871475564235e+02,-1.692572322968249523e+02,-1.764715644935570538e+02,-1.680458898443161218e+02,1.670433307029340995e+02,1.577725288469801512e+02,1.464402992702600557e+02,1.351122281689115425e+02,1.217225769434897131e+02,1.083286282012237365e+02,9.289384277186891836e+01,7.748703439375103130e+01,6.008446103465090715e+01,4.254273653128676358e+01,2.321876258171280583e+01,3.381691168450648100e+00,-1.870923014391695816e+01,-4.043173974148309213e+01,-6.414790096897193905e+01,-8.764910034990991505e+01,-1.134385028778252860e+02,-1.392453436263426738e+02,-1.671260784162758739e+02,1.649798051068929112e+02,1.350169887792310988e+02,1.050488038147435503e+02,7.308791901622795706e+01,4.122334050141184747e+01,6.985818224209399574e+00,-2.747185861087274006e+01,-6.388440780785965956e+01,-9.985781846101005499e+01,-1.381857600237839279e+02
6.710631043984666633e+01,8.445332914197766172e+01,9.988335436923708244e+01,1.153034441006605419e+02,1.286660408752369733e+02,1.420320941146602252e+02,1.533442134059286559e+02,1.646601358599613434e+02,1.008882820854118734e+02,-1.768194833247884219e+02,-1.696158406146930133e+02,-1.624075762074127169e+02,-1.572575326372524387e+02,-1.521052367720540985e+02,-1.490101292059357547e+02,-1.459087192378031261e+02,-1.448701504242108911e+02,-1.438242527258002497e+02,-1.448385828786376806e+02,-1.458466332239260623e+02,-1.489157047827708311e+02,-1.519817283021606329e+02,-1.571067977851015769e+02,-1.622284609208876134e+02,-1.694115471371228239e+02,-1.765921793389310039e+02,2.179953332535193056e+01,1.649257992800504837e+02,1.536242088805154253e+02,1.423249846252190025e+02,1.289640748651477509e+02,1.156027734407408900e+02,1.001784622889847043e+02,8.476110496953108964e+01,6.738188660391593032e+01,5.007120513575090115e+01,3.022815493109022000e+01,1.074756882876048003e+01,-1.113692366534157152e+01,-3.306571472597794781e+01,-5.638824758885375843e+01,-8.017061090766952702e+01,-1.058459243016870630e+02,-1.316264998054645616e+02,-1.594836064431421221e+02,1.566543877181162259e+02,1.427109818942118125e+02,1.127697081235562990e+02,8.077218161250199557e+01,4.902021430979998939e+01,1.469136560894053112e+01,-1.976263051642400015e+01,-5.585987792242960381e+01,-9.197812471983483817e+01,-1.302840760986210569e+02
7.326737556644023641e+01,9.070546053118638952e+01,1.061340920583817393e+02,1.215820362874945602e+02,1.349690692294383609e+02,1.483622209644371139e+02,1.596977925952660087e+02,1.670048986754650571e+02,-1.775699111167650983e+02,-1.703937736527075799e+02,-1.631669076654997639e+02,-1.559361811166099585e+02,-1.507639747497262590e+02,-1.455885080548009967e+02,-1.424705432970887387e+02,-1.393493458123509470e+02,-1.382864512049689836e+02,-1.372189323520622395e+02,-1.382102694819556916e+02,-1.391971687656276799e+02,-1.422450942316512794e+02,-1.452857243367659237e+02,-1.503916780191812279e+02,-1.554918213668927365e+02,-1.626531092865930646e+02,-1.698124447287035537e+02,-1.780643862897602787e+02,1.640834283442933099e+02,1.604654929783018815e+02,1.491861669093352134e+02,1.358431354946894771e+02,1.224999374252927282e+02,1.071044726893604917e+02,9.168441607046567299e+01,7.426384396651133102e+01,5.691709305720952727e+01,3.762348978075834793e+01,1.797391933152130150e+01,-3.898358235128466465e+00,-2.562545890195653442e+01,-4.969987571947378058e+01,-7.313208407556523127e+01,-9.876017867949947515e+01,-1.245000505942377487e+02,-1.523317436045791737e+02,-1.771099206000988602e+02,1.498984404484462516e+02,1.199728485779560998e+02,8.796328512550168455e+01,5.607495160812071333e+01,2.229355493250697151e+01,-1.242872378706025138e+01,-4.887069310305977154e+01,-8.477294913450563740e+01,-1.229612073640945624e+02
7.614261521021059309e+01,9.364605265790365252e+01,1.090993514654650482e+02,1.245641738853088469e+02,1.379731153657062919e+02,1.513863595085916529e+02,1.627425929894027377e+02,5.981502622267912983e+01,-1.765947469684095097e+02,-1.672884087617729563e+02,-1.600423333082543138e+02,-1.527907192119985496e+02,-1.476005223644321234e+02,-1.424054082536988517e+02,-1.392694564144599383e+02,-1.361288194451818470e+02,-1.350472837168247224e+02,-1.339600253666413323e+02,-1.349345170883206606e+02,-1.359021943283455869e+02,-1.389276224256967964e+02,-1.419548089986408002e+02,-1.470427510138785578e+02,-1.521247902410365498e+02,-1.592686680039024338e+02,-1.664097223762941269e+02,-1.756141136749891700e+02,-1.531111648201315916e+02,1.639191211146833780e+02,1.526566333502263433e+02,1.393307441966840088e+02,1.260085050362548316e+02,1.106198072097251526e+02,9.523103381826122416e+01,7.784124701094383170e+01,6.048554563309610899e+01,4.108757909909517991e+01,2.169411454958294172e+01,-1.952633175144521949e-01,-2.212850554853260832e+01,-4.587297910502902454e+01,-6.948799192581655859e+01,-9.508818242190777426e+01,-1.208072984826538203e+02,-1.486251451054866948e+02,-1.764566670923709069e+02,1.536362929310848244e+02,1.237243445888979778e+02,9.172975125461064749e+01,5.992738506624178285e+01,2.601273872667478315e+01,-8.517564823999588697e+00,-4.478777912554759411e+01,-8.089003796426739257e+01,-1.191162575470962253e+02
7.903600842769061785e+01,9.654917765850318290e+01,1.120033796621251696e+02,1.274867844068676703e+02,1.409024449999482727e+02,1.543254965630518427e+02,1.656889093581912675e+02,-1.717556393300963578e+02,-1.736327239701290353e+02,-1.643188356692859884e+02,-1.570656070302816261e+02,-1.498072709676182512e+02,-1.446083089110928483e+02,-1.394062049428064256e+02,-1.362626567414033047e+02,-1.331077712620395630e+02,-1.320230153773975132e+02,-1.309317026259353440e+02,-1.318933023437396912e+02,-1.328560623931704754e+02,-1.358798631651316668e+02,-1.388932302702392576e+02,-1.439770621002519988e+02,-1.490517543059040122e+02,-1.561883402623675465e+02,-1.633223537625494259e+02,-1.725194476065045706e+02,-1.750104144995681850e+02,1.670276142074614540e+02,1.557719091112283252e+02,1.424533739478106611e+02,1.291343293917520896e+02,1.137538540773904288e+02,9.837603998804691230e+01,8.095367243397538459e+01,6.352103824427609169e+01,4.395069152960292058e+01,2.483518562348912084e+01,3.027890636952220493e+00,-1.899342828088854773e+01,-4.252827129505121206e+01,-6.619990380124339424e+01,-9.184513165509461885e+01,-1.176043535807636573e+02,-1.454122631758951343e+02,-1.732369588804542957e+02,1.568619002880645610e+02,1.269523539938445964e+02,9.496795009201522930e+01,6.298655327067750420e+01,2.905011049650305921e+01,-5.166009398966910915e+00,-4.156145248138015802e+01,-7.770538608667949632e+01,-1.158323370919018771e+02
